# timestamp tx ty tz qx qy qz qw
1540479361.895100160 -7.1154825304031 0.82300677594985 -3.2574762409535 -0.060543264226129 -0.079533415438987 -0.012142881985379 0.99491783550329
1540479361.968899840 -7.1275930141564 0.79629114008504 -3.2052405032699 -0.069448291278762 -0.07223660234968 -0.012509230318388 0.99488809786643
1540479362.042599936 -7.1401915498014 0.76744222903987 -3.147168608802 -0.081697272639326 -0.067823796926094 -0.0071706209991612 0.99432090916781
1540479362.116300032 -7.1546645340412 0.7305995998404 -3.0851199478097 -0.10370706184352 -0.066645397920912 -0.0028746011099192 0.99236836554185
1540479362.190000128 -7.1679127500069 0.68614854409843 -3.0308422089194 -0.1183713383972 -0.052156859802268 -0.0083928106573954 0.99156313412253
1540479362.263799808 -7.1819568832298 0.63838401208904 -2.9800317004893 -0.13502182832975 -0.048323239531 -0.010558924217866 0.98960723497511
1540479362.337500160 -7.1949734074341 0.5851424689442 -2.9385008437862 -0.13750917996522 -0.035160487149431 -0.015256737157248 0.98975865620869
1540479362.411200000 -7.2074738463413 0.52690452651521 -2.8970016941747 -0.13437344111193 -0.02966147360959 -0.02248169219431 0.99023156323313
1540479362.484999936 -7.2187791420656 0.46878231811997 -2.8511272678106 -0.1338858707636 -0.028391457926914 -0.021250241028306 0.99036201763946
1540479362.558700032 -7.2263155715678 0.41502971299818 -2.8005796810279 -0.1328185899387 -0.019348471466581 -0.017562998837551 0.99079584168003
1540479362.632400128 -7.2331903885253 0.36652436514524 -2.7496607656933 -0.12343952981937 -0.013956594843929 -0.01581684398687 0.99212787652834
1540479362.706099968 -7.238592906871 0.32527736782915 -2.6936904809514 -0.12080910825448 -0.011337852967503 -0.012192121070821 0.99253612762289
1540479362.779900160 -7.2417898423543 0.28300808658992 -2.6363141014764 -0.11761664087358 -0.0084769592093636 -0.0086056156919669 0.99298560429179
1540479362.853600000 -7.2412110299004 0.23128842904165 -2.5802672773148 -0.10630775469555 -0.0050751406498424 -0.0044345248101631 0.9943104340339
1540479362.927300096 -7.2413798494787 0.17450512393739 -2.5238290273625 -0.10682247511143 -0.012045501453268 -0.0016089591271903 0.99420384024421
1540479363.001100032 -7.2355777515368 0.1183270415998 -2.4765545538838 -0.1016877911969 -0.0050857984978369 0.0081829166822698 0.99476970583633
1540479363.074800128 -7.2281956534989 0.063439690923894 -2.4301032161391 -0.093955515371952 0.0010639904923332 0.019483055778429 0.99538517147532
1540479363.148499968 -7.2231637688233 0.0095025110428856 -2.3814552064249 -0.092643761897235 0.0099237867291281 0.0194055773771 0.99546073524029
1540479363.222199808 -7.2167159881087 -0.040081938271292 -2.3321437017047 -0.087109649373445 0.015155812234412 0.020421387307998 0.99587407702077
1540479363.296000000 -7.2134528686576 -0.083497964871406 -2.2775770833729 -0.08658386837194 0.021171184797629 0.016964711834853 0.99587509920892
1540479363.369699840 -7.2101562081312 -0.12029363531176 -2.2191262347195 -0.085551495919758 0.024822323191501 0.015118166552055 0.99590975236583
1540479363.443399936 -7.2091882336165 -0.15228280200941 -2.157126065749 -0.076773244978207 0.026350583571218 0.013419878943865 0.99660996505659
1540479363.517199872 -7.2103929764414 -0.17818407834604 -2.0837345115389 -0.074013192752346 0.019114320807309 0.013492069679544 0.99698277522455
1540479363.590899968 -7.2128951826688 -0.20476725662195 -2.0064177172569 -0.066821645259087 0.02219459192324 0.0089147235909358 0.9974782180667
1540479363.664599808 -7.2151045570866 -0.23429323074146 -1.9281284132735 -0.056980324844966 0.023852586923963 0.0033770222175645 0.99808461184337
1540479363.738300160 -7.2166405923355 -0.26403706454671 -1.84648055243 -0.05793462651841 0.014307036786295 0.0066753325540088 0.9981955357964
1540479363.812099840 -7.2156569662248 -0.29311418442856 -1.7642159086111 -0.060136449830225 0.023244767592599 -0.00010030793018162 0.99791947476723
1540479363.885799936 -7.216833456763 -0.31559431034421 -1.6770125127183 -0.057915449595359 0.019778496858477 -0.0081568284857861 0.99809221914072
1540479363.959500032 -7.2152344213987 -0.33187839277654 -1.5839932618124 -0.058067196482683 0.022224917199905 -0.01478966466009 0.99795567014139
1540479364.033200128 -7.2136527953223 -0.34124652233876 -1.4858190271917 -0.054482410661656 0.011536609173986 -0.015794624437314 0.99832314578805
1540479364.107000064 -7.2101276908844 -0.35697782148636 -1.389944269254 -0.039360088620862 0.0052419091719045 -0.016705614389182 0.99907168324394
1540479364.180700160 -7.2036007873437 -0.38008283450705 -1.2954555892007 -0.023161869302245 -0.0067071948221262 -0.013605482064859 0.99961664262147
1540479364.254400000 -7.1980645427634 -0.41538467626302 -1.2011888307009 -0.012932521315587 -0.0098026016008538 -0.015010461160331 0.99975564261975
1540479364.328200192 -7.1935615489765 -0.45437155834215 -1.1082642937331 -0.0081203741968984 -0.010950279942492 -0.0157586704435 0.9997828840293
1540479364.401900032 -7.1908568680753 -0.48915060489539 -1.0143493361404 -0.0050121309273695 -0.012994050562781 -0.017149617970899 0.99975593211393
1540479364.475600128 -7.1932885026961 -0.51615529555333 -0.91630552380884 -0.00091140652769746 -0.021560687291879 -0.022565831218485 0.99951242581724
1540479364.549299968 -7.1986682453288 -0.53480633196618 -0.81751538529407 0.0088783639930925 -0.024002880065408 -0.02766259289021 0.99928965638395
1540479364.623100160 -7.203881213336 -0.54824405748962 -0.71494513969605 0.017431226840347 -0.029175699740838 -0.030453144006897 0.99895822580104
1540479364.696800000 -7.2110461208884 -0.56844190165893 -0.61404993121514 0.024624847844812 -0.027955841790587 -0.031206927063434 0.99881840966297
1540479364.770499840 -7.2125145527874 -0.59248399033088 -0.51176913774382 0.023049353547302 -0.02746491699945 -0.022933062874714 0.99909382955879
1540479364.844300032 -7.2167612973115 -0.62305414361863 -0.41028548464157 0.014916294326024 -0.019922614255306 -0.025840756978573 0.99935621721366
1540479364.917999872 -7.2173137254807 -0.64532289780383 -0.30954068003037 0.012243288425079 -0.012097284391663 -0.024870466072727 0.99954250410686
1540479364.991699968 -7.2202797384772 -0.6596456602896 -0.20405174664489 0.0070591496821845 -0.0063488611155852 -0.026114032821657 0.99961388428637
1540479365.065399808 -7.2231833743906 -0.6677709584083 -0.095472649643118 0.0065183950392477 -0.0040490686607968 -0.025312560314166 0.99965013372651
1540479365.139200000 -7.2257910208991 -0.67799154999594 0.015872818895283 0.012754829616371 -0.0038803724353314 -0.025816994301104 0.99957778078371
1540479365.212899840 -7.226596670978 -0.69531542547228 0.12464776684349 0.01872695469266 -0.0094116237762038 -0.024638792373851 0.99947668928104
1540479365.286600192 -7.2289681993782 -0.72543225673241 0.23059243108272 0.026118918990031 -0.016076233210199 -0.031770817176329 0.99902451019608
1540479365.360399872 -7.2345081476772 -0.76275733061153 0.33298167479365 0.028682514991648 -0.006836610243485 -0.045898857744489 0.99851082565583
1540479365.434099968 -7.244376721103 -0.79936994300172 0.43663507363846 0.027707893734656 -0.021166223632001 -0.053939447390422 0.99793526824998
1540479365.507800064 -7.2534209764507 -0.83116866060007 0.5410557133516 0.026028233286496 -0.014065050958587 -0.056436775777131 0.99796773282176
1540479365.581500160 -7.2603722887488 -0.84941902932721 0.65117499669645 0.024187385760559 -0.020126452777814 -0.047889604880266 0.99835689110311
1540479365.655299840 -7.2690302879901 -0.8618747267248 0.76365976790692 0.023688645201112 -0.021853502134536 -0.042042747789082 0.99859585413286
1540479365.729000192 -7.2755580574767 -0.87779567384118 0.87530408784069 0.019674377714119 -0.018675182084577 -0.033529995878011 0.99906951500488
1540479365.802700032 -7.2805969722163 -0.89967546348046 0.98319574534055 0.013984612108282 -0.012002951099834 -0.030043787358617 0.99937867229105
1540479365.876399872 -7.2855195690043 -0.93179900891258 1.0881604399731 0.0047054596502592 -0.00065679240651055 -0.036753622921497 0.99931306329666
1540479365.950200064 -7.2859421791536 -0.96065923699038 1.1924311536954 0.0021979545675521 0.010109093931891 -0.036722989475394 0.99927193358944
1540479366.023900160 -7.2876546915249 -0.98257271196061 1.3019905532251 0.00084050671868804 0.018391787897023 -0.037182286382452 0.99913888587412
1540479366.097600000 -7.2916986935936 -0.99772655803904 1.4147423001983 -0.0013961759094946 0.020802557350904 -0.031767750472472 0.99927779637617
1540479366.171400192 -7.2949496694667 -1.0109258274092 1.5293441322614 0.0050399334125519 0.01849611211794 -0.024958577512819 0.99950465847651
1540479366.245100032 -7.3012420635934 -1.0309928289417 1.6399614319238 0.015215796377711 0.018712518746845 -0.020792641516388 0.99949286502782
1540479366.318799872 -7.311106021461 -1.0643936321012 1.7505322224224 0.018473314074541 0.012371627064921 -0.026458111749266 0.99940264550057
1540479366.392499968 -7.3198979788709 -1.0996007874665 1.85757956062 0.0098061261834216 0.026057961000975 -0.028836580057091 0.9991963141487
1540479366.466299904 -7.3287796977763 -1.1310579053702 1.9653342089364 0.0029771390726842 0.011893623220992 -0.025552988936272 0.99959828087389
1540479366.540000000 -7.3398482628421 -1.154854185651 2.0734233544123 0.0033710785364514 0.014505799999662 -0.030303876988959 0.99942978374437
1540479366.613699840 -7.3512077122191 -1.1726134414702 2.1843088118142 0.0066110025121627 0.014290346314443 -0.030938082778389 0.99939727620301
1540479366.687500032 -7.3623194056464 -1.1877169812046 2.2975502854277 0.0074730491420406 0.019608595172168 -0.027415081031545 0.99940385723887
1540479366.761199872 -7.3719558511963 -1.2101948933273 2.4097452358394 0.010038438648599 0.030099772618375 -0.022469655887465 0.99924388814849
1540479366.834899968 -7.3791929826663 -1.2415297403594 2.5217077922187 0.0016561921176382 0.039043386536186 -0.016174697770013 0.99910522476239
1540479366.908600064 -7.3842840478509 -1.2762033003758 2.6324475706299 -0.012822119708705 0.057638367399669 -0.018737502616851 0.9980793144061
1540479366.982400000 -7.3865920827957 -1.3096114499139 2.7416113070417 -0.0077065302477442 0.070072058597502 -0.024971506960245 0.99719954865392
1540479367.056099840 -7.3857596179393 -1.3336330709147 2.8568490010746 -0.0068615557868885 0.084057255593151 -0.025950573273328 0.99609932465649
1540479367.129800192 -7.3805325306576 -1.3505220182026 2.9740772041917 -0.0075691082864736 0.088970626393004 -0.021475050180839 0.99577394947785
1540479367.203599872 -7.3667372416223 -1.3664401496382 3.0862101435529 -0.0026579566995502 0.10183290352925 -0.0038044983321411 0.9947906919636
1540479367.277299968 -7.3468263003319 -1.3905820367288 3.1920567293915 0.0097171584111648 0.10632423579873 0.015794500776611 0.99415857259265
1540479367.351000064 -7.3257132468511 -1.4262628140744 3.2936824544012 0.010179790145867 0.11982861064456 0.022981317719843 0.99247636494752
1540479367.424699904 -7.3047072155367 -1.4650511909383 3.393112291435 0.0078284890656388 0.1257562066741 0.022439535768829 0.99177646598231
1540479367.498500096 -7.280382713847 -1.5000996396661 3.4904223390794 0.0058189467345054 0.15116453234265 0.03004848362939 0.98803467178642
1540479367.572199936 -7.2528523281553 -1.5249602628432 3.5927863695325 0.0079047250403835 0.16571542342792 0.035895826930989 0.98548840854121
1540479367.645900032 -7.2212640002516 -1.5398767338807 3.6957880537055 0.010443733026253 0.18147004345685 0.042017292051537 0.98244292400979
1540479367.719599872 -7.1849589655393 -1.5504792896205 3.7971310749924 -0.0087800471663459 0.20428622801366 0.054858854464213 0.9773333893317
1540479367.793400064 -7.1425525613812 -1.5789209754906 3.8748541008135 0.012348532092663 0.21768067883274 0.056704102141754 0.97429322106765
1540479367.867099904 -7.095373607542 -1.6150364766502 3.9492935457102 0.013181194089377 0.25115893583804 0.061047644828854 0.96592889496688
1540479367.940800000 -7.0445259202314 -1.6478062165817 4.0305888179879 -0.0042437153268359 0.27325219258443 0.055374452623229 0.96033790934478
1540479368.014599936 -6.9941909362743 -1.6728074882884 4.1164468615135 -0.011035890453102 0.29346104975174 0.037445524299084 0.95517362511246
1540479368.088300032 -6.9355085979679 -1.68835311162 4.2038664510471 -0.0076648902808568 0.29530888641969 0.041593309343242 0.95446524697153
1540479368.161999872 -6.880171423537 -1.7041364343894 4.2919567091201 -0.0059808643236375 0.29885049191312 0.049980303766186 0.95297144867025
1540479368.235699968 -6.8160951144511 -1.7198642618508 4.3833457338607 0.0040201879645472 0.29533050380948 0.058218751909173 0.95361119358704
1540479368.309499904 -6.7583809851428 -1.7482206235029 4.4711005587103 -0.008005302682807 0.30097223361865 0.065602676768471 0.9513400646038
1540479368.383200000 -6.7013265157985 -1.7839856725244 4.5607138605383 -0.023021640911839 0.2889524010971 0.063815911716409 0.9549366698173
1540479368.456899840 -6.6463131605391 -1.8203423721286 4.6439341322836 -0.040623987933502 0.3113886937443 0.056258053817497 0.94774564329954
1540479368.530700032 -6.5953568609302 -1.8583788073228 4.73029118054 -0.052275611964077 0.30252370872689 0.05115740270311 0.95033130338876
1540479368.604399872 -6.5406071622884 -1.8890170417991 4.8159714128174 -0.055133538798096 0.31459837208586 0.052170280116432 0.94618519278897
1540479368.678100224 -6.4835218432553 -1.9142269696327 4.9035571536118 -0.047619316013112 0.31349712879388 0.053535921470537 0.94688217645742
1540479368.751800064 -6.4261632527333 -1.942632637971 4.9924204423912 -0.038900611795128 0.31514780378761 0.054919404470448 0.94665329618737
1540479368.825600000 -6.3647936266749 -1.979540182297 5.0812286560339 -0.036989104526932 0.32836101195046 0.05497370218046 0.94222542103561
1540479368.899300096 -6.3041801033965 -2.0260550543055 5.1711599522607 -0.055670548281214 0.33324191343337 0.053894285289183 0.93965207561017
1540479368.972999936 -6.238874776986 -2.0692505257143 5.2481954965932 -0.061763122634982 0.34857537864676 0.047838910158325 0.934019250743
1540479369.046799872 -6.1815668775005 -2.1072089794034 5.3218289428905 -0.063608848873053 0.3637399702376 0.042428863624461 0.92835711874695
1540479369.120499968 -6.1151568593341 -2.1318009506032 5.4062169394849 -0.066584670370197 0.36810077039619 0.040861084442853 0.92649807138686
1540479369.194200064 -6.0477713089026 -2.1482285937854 5.4937257443078 -0.058154536859587 0.36957678610652 0.050539572568507 0.92600043229926
1540479369.267899904 -5.9814220786117 -2.1663298521517 5.583551781766 -0.035844520406695 0.36529450338605 0.05693590654389 0.92845753736979
1540479369.341700096 -5.9093563458091 -2.1898155830946 5.6742384458932 -0.017556347575625 0.37008343299014 0.061659548416321 0.92678375437592
1540479369.415399936 -5.8372759775467 -2.2224294805921 5.7648687390731 -0.021362812759171 0.36731520566728 0.069360896783685 0.92726060841275
1540479369.489100032 -5.7618997831302 -2.2587032251943 5.8813593593862 -0.030566718021701 0.37158455910167 0.074039470901168 0.9249371589115
1540479369.562799872 -5.6887996922738 -2.2925906118974 5.9756885095457 -0.032451804982294 0.37349979711279 0.075221176293737 0.9240057123996
1540479369.636600064 -5.61870441169 -2.3203548202921 6.0728812710564 -0.038341181536232 0.37722657560768 0.074186309066204 0.92234833766904
1540479369.710299904 -5.5501454141861 -2.3367484075719 6.1644995996377 -0.037401081537358 0.37693997773511 0.075105743779239 0.92242969354648
1540479369.784000000 -5.4834354491237 -2.3500038042116 6.2599246901331 -0.039607541879238 0.38022623658368 0.077591062248729 0.92078166722563
1540479369.857799936 -5.4186699427 -2.3677769856158 6.3500616055621 -0.034610345166132 0.3803487523296 0.075752783302669 0.92108548269458
1540479369.931500032 -5.3506279735596 -2.3995508358611 6.4314887090074 -0.042658270152033 0.38793940910642 0.07573380838998 0.91757706876128
1540479370.005199872 -5.2819958042392 -2.4268264418987 6.512509991569 -0.059925493198692 0.40330219452573 0.074721676466939 0.91004007945892
1540479370.078900224 -5.21329881869 -2.4472710765862 6.5888937354247 -0.05862901513466 0.40416970578105 0.07428699818805 0.90977520817695
1540479370.152699904 -5.1419248343622 -2.4616390492473 6.6731546023397 -0.057735045787939 0.40826591052913 0.0777712283466 0.90770989133596
1540479370.226400000 -5.0701784277644 -2.4693905752783 6.7585979582644 -0.051393941783542 0.40809716214325 0.08338696612999 0.90766843223625
1540479370.300100096 -4.9899146624623 -2.4805937258298 6.8476564537037 -0.044296773405072 0.41302488752544 0.08449038888987 0.90570945249331
1540479370.373900032 -4.9034798562735 -2.4984802740624 6.9318722586854 -0.031215844948976 0.41403172707541 0.087435534019065 0.90551550367174
1540479370.447599872 -4.8156838373172 -2.5272792604421 7.0155971994605 -0.041100773023387 0.42015098692349 0.092835115757753 0.90175690511709
1540479370.521299968 -4.7306382998875 -2.5535565805957 7.0948246410572 -0.052151730874905 0.42309432838772 0.10448172602809 0.89852932905893
1540479370.595000064 -4.6478272935456 -2.5832506048616 7.1677543311142 -0.048955735263384 0.42147291793951 0.10372625794998 0.89955810198123
1540479370.668800000 -4.5671152423844 -2.6033188161161 7.2432338434836 -0.044619934649937 0.43122657918259 0.099131597099966 0.89567048923961
1540479370.742500096 -4.4846292386006 -2.616546768251 7.3224264385495 -0.034015960662457 0.42627929577444 0.099649857040671 0.8984424201951
1540479370.816199936 -4.4041383009148 -2.6306916117368 7.4005900737038 -0.020219752536071 0.4312338069953 0.097958450988245 0.89667870900992
1540479370.890000128 -4.3226910735446 -2.654240180612 7.4744191753826 -0.0008662843135054 0.43284632415787 0.092945030377713 0.89666299719716
1540479370.963699968 -4.2380407224589 -2.6844395361926 7.5463549294623 -0.0021183163042116 0.44490914885537 0.09761506719969 0.89023741813992
1540479371.037400064 -4.1492099680197 -2.715219572103 7.6168924568211 -0.010718353163014 0.45668172588932 0.094225720096503 0.88456115210681
1540479371.111099904 -4.0611324651448 -2.7402119391607 7.6886589568791 -0.005942007540484 0.46222149220635 0.088411910968271 0.88232608410262
1540479371.184900096 -3.970548582601 -2.7508843516975 7.765256416916 -0.0013464532521181 0.47169039341327 0.079640485662032 0.87815929811668
1540479371.258599936 -3.8781309851821 -2.7535777132063 7.8432678582246 0.00829029550768 0.46830917368157 0.078226041001414 0.88005595012779
1540479371.332300032 -3.7851034991845 -2.7579324302017 7.9171844026072 0.018668241817452 0.47186109906625 0.082650339303343 0.87759188769523
1540479371.405999872 -3.6898066094886 -2.7745889662817 7.9882276113809 0.036536664657911 0.46298157412872 0.077553423394692 0.88221233309942
1540479371.479800064 -3.5947956659761 -2.799318941065 8.0604009241551 0.018844401181244 0.48339042611328 0.079872772899785 0.87154972585358
1540479371.553499904 -3.5059756448242 -2.8259273960068 8.129899335644 0.0099966481445348 0.47927839706664 0.084227851149329 0.87355478032111
1540479371.627200000 -3.4172580060625 -2.8391724751244 8.202243375338 0.0063653379603153 0.48583310515467 0.088117788800549 0.86957514436955
1540479371.700999936 -3.3303006423061 -2.8440829296481 8.2783213817799 0.0078902275847998 0.48172861362455 0.095817273440629 0.87103061785131
1540479371.774700032 -3.2413181831852 -2.8411369345192 8.3591878574551 0.00709942116071 0.48683800391986 0.099998712441544 0.86772035453166
1540479371.848400128 -3.1528973552315 -2.8456934175292 8.4389663719739 0.0086261229480849 0.48980786063188 0.10206750952664 0.86579216510958
1540479371.922099968 -3.0631079801459 -2.8574228104402 8.5124634649713 0.0061159172359253 0.49499280130225 0.11392329264298 0.86137460237036
1540479371.995899904 -2.9706338992981 -2.8764366139366 8.5846151907986 -0.010928889818541 0.49561960107181 0.1253721805224 0.85937395047314
1540479372.069600000 -2.8788264247364 -2.891691677418 8.653930585865 -0.024287233473778 0.50687849045696 0.13581525825467 0.85090454331111
1540479372.143300096 -2.7853723099543 -2.9009523763965 8.7234409128664 -0.030809704676351 0.50980624958236 0.14256132558953 0.84783525429807
1540479372.217100032 -2.6897355060557 -2.9010288976909 8.7927472740812 -0.029458132996888 0.51427679031775 0.14869424750182 0.84412180525128
1540479372.290800128 -2.595127803928 -2.8992265485002 8.8592999143845 -0.01526573451436 0.51761187283251 0.15206893719835 0.84185506162992
1540479372.364499968 -2.4973233610577 -2.9029152931267 8.9211990001131 -0.0063128036380371 0.52904906811733 0.15730926256263 0.83385911756508
1540479372.512000000 -2.292604118452 -2.9380428656456 9.0326771659402 -0.0058807714793984 0.54095744668132 0.16714108802341 0.82425379228802
1540479372.585700096 -2.1949709015822 -2.9609813123336 9.0838415224293 -0.014594640032721 0.54378656904822 0.18435528722635 0.81859409469943
1540479372.659399936 -2.0981043622189 -2.9806592401995 9.1337204989064 -0.021854074737032 0.5583967337609 0.18110489124689 0.80926911809916
1540479372.733200128 -2.0007724706697 -2.9871993096808 9.1848006519905 -0.028014277720438 0.5725307734478 0.18078352712148 0.79921275641758
1540479372.806899968 -1.9053515232201 -2.9837532597121 9.2342028972885 -0.019493957999415 0.57864050802141 0.18541790714139 0.79398699472318
1540479372.880600064 -1.8114330767522 -2.9795353576191 9.2829997630114 -0.0089088834524131 0.59150316190532 0.18475413404523 0.7847996885861
1540479372.954299904 -1.7142629571366 -2.9780800579456 9.3300361269467 -0.010756046920575 0.59703233348004 0.20013974387809 0.77677588991577
